grupo,subgrupo,indicador,ano,valor
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2014,10844158.2
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2015,10654972.25
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2016,9455014.75
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2017,8999724.61
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2018,9439115.35
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2019,10120299.82
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2020,10284281.29
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2021,12163478.28
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda direta - operação, em R$ de 2022",2022,14251499.26
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2010,3764118.82
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2011,4005746.51
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2012,4425022.88
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2013,4778538.75
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2014,5280188.65
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2015,5188071.08
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2016,4603793.18
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2017,4382105.35
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2018,4596051.51
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2019,4927730.79
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2020,5007575.9
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2021,5922586.03
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda indireta - operação, em R$ de 2022",2022,6939275.8
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2010,5389993.74
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2011,5735990.19
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2012,6336368.95
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2013,6842582.6
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2014,7560915.34
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2015,7429008.48
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2016,6592357.36
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2017,6274913.61
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2018,6581271.75
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2019,7056216.7
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2020,7170550.14
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2021,8480790.1
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda induzida - operação, em R$ de 2022",2022,9936629.23
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2010,16884650.75
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2011,17968516.43
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2012,19849258.08
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2013,21435018.86
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2014,23685262.19
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2015,23272051.81
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2016,20651165.29
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2017,19656743.58
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2018,20616438.62
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2019,22104247.31
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2020,22462407.33
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2021,26566854.42
ESFORÇOS PARA UNIVERSALIZAÇÃO,IMPACTOS,"Renda total - operação, em R$ de 2022",2022,31127404.29
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Redução dos custos com a saúde (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Aumento da produtividade do trabalho (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda da valorização imobiliária (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda do turismo (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Ganhos com externalidades (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo investimento (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Renda gerada pelo aumento de operação (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Impostos ligados à produção** (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2018,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2019,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2020,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2021,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Geração de renda (média anual),2022,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2010,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2011,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2012,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2013,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2014,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2015,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2016,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2017,0
ESFORÇOS PARA UNIVERSALIZAÇÃO,BALANÇO CUSTO-BENEFÍCIO DA UNIVERSALIZAÇÃO,Total de benefícios (média anual),2018,0
